C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_16_59_589.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_16_59_589.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_16_59_589.jpg,-0.45,0,0,33.04334,-165.3938,1.680085,-126.4397
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_16_59_706.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_16_59_706.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_16_59_706.jpg,-0.7500002,0,0,32.27766,-164.6433,1.68453,-128.0189
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_16_59_832.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_16_59_832.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_16_59_832.jpg,-1,0,0,31.34308,-163.6973,1.686917,-129.4323
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_16_59_953.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_16_59_953.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_16_59_953.jpg,-1,0,0,30.48387,-162.5358,1.68637,-130.6053
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_075.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_075.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_075.jpg,-0.6321322,0,0,30.11401,-161.1952,1.683057,-131.5161
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_201.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_201.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_201.jpg,-0.2558284,0,0,29.84654,-159.7543,1.678522,-132.2267
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_327.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_327.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_327.jpg,0,0,0,29.41166,-158.038,1.675035,-132.9232
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_457.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_457.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_457.jpg,0,0,0,29.0556,-156.5682,1.674118,-133.4651
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_525.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_525.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_525.jpg,0.2,0,0,28.79538,-155.5956,1.674486,-133.8147
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_592.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_592.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_592.jpg,0.35,0,0,28.55423,-154.8773,1.674799,-134.0869
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_721.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_721.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_721.jpg,0.6500001,0,0,27.92958,-153.4957,1.676476,-134.7021
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_850.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_850.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_850.jpg,0.7948935,0,0,27.09774,-152.0376,1.678117,-135.6053
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_00_983.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_00_983.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_00_983.jpg,0.3966265,0,0,26.74836,-150.7552,1.677875,-136.6935
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_111.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_111.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_111.jpg,0.01327472,0.195806,0,26.52475,-149.7373,1.676785,-137.6932
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_237.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_237.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_237.jpg,0,0.5742264,0,26.8315,-148.7348,1.675971,-138.713
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_363.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_363.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_363.jpg,-0.2,0.9532966,0,27.84484,-147.5433,1.6758,-139.9434
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_488.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_488.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_488.jpg,-0.5000001,1,0,28.77136,-146.4401,1.67572,-140.9934
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_614.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_614.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_614.jpg,-0.8000001,0.8117403,0,29.39967,-145.204,1.675486,-141.9525
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_741.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_741.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_741.jpg,-0.5645112,0.4303968,0,29.70005,-143.8272,1.675306,-142.7393
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_869.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_869.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_869.jpg,-0.1800588,0.04594445,0,29.66396,-142.1179,1.675193,-143.4731
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_01_936.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_01_936.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_01_936.jpg,0,0,0,29.46799,-141.3764,1.675166,-143.7519
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_003.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_003.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_003.jpg,0,0,0,29.22099,-140.39,1.675173,-144.1067
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_128.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_128.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_128.jpg,0,0,0,28.86753,-138.9171,1.675256,-144.6098
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_259.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_259.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_259.jpg,0,0.1997198,0,28.62587,-137.4541,1.675663,-145.0882
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_390.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_390.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_390.jpg,0,0.5911093,0,29.01717,-135.7369,1.676871,-145.6343
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_517.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_517.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_517.jpg,0,0.9718344,0,29.87108,-134.2283,1.678079,-146.1069
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_639.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_639.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_639.jpg,0,1,0,30.95426,-132.6659,1.679195,-146.593
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_711.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_711.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_711.jpg,0,1,0,31.67144,-131.5932,1.679815,-146.9255
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_839.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_839.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_839.jpg,0,1,0,32.73618,-129.9381,1.680753,-147.4371
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_02_968.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_02_968.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_02_968.jpg,0,1,0,33.96177,-127.9383,1.681908,-148.054
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_096.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_096.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_096.jpg,0,1,0,35.00011,-126.1661,1.682283,-148.6
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_225.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_225.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_225.jpg,0,1,0,36.19558,-124.0316,1.682141,-149.2571
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_356.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_356.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_356.jpg,0,1,0,37.20818,-122.1455,1.681665,-149.8374
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_483.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_483.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_483.jpg,0,1,0,38.37327,-119.8798,1.681248,-150.5344
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_616.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_616.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_616.jpg,0,1,0,39.35805,-117.8827,1.680825,-151.1487
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_683.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_683.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_683.jpg,0,1,0,40.01013,-116.5234,1.680104,-151.5668
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_812.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_812.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_812.jpg,0,1,0,40.97702,-114.443,1.678556,-152.2067
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_03_942.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_03_942.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_03_942.jpg,0,1,0,41.93364,-112.3133,1.676658,-152.8618
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_072.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_072.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_072.jpg,0,1,0,43.03409,-109.7672,1.674551,-153.6452
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_203.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_203.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_203.jpg,0,0.6075091,0,43.6953,-107.1668,1.672126,-154.4456
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_332.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_332.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_332.jpg,-0.15,0.220485,0,43.71603,-104.9217,1.67068,-155.1319
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_401.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_401.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_401.jpg,-0.3,0.01265904,0,43.46053,-103.7987,1.670271,-155.4549
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_532.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_532.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_532.jpg,-0.01364878,0,0,42.81741,-101.184,1.670619,-156.1134
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_658.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_658.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_658.jpg,0,0,0,42.30039,-98.95885,1.670941,-156.6136
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_726.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_726.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_726.jpg,0,0,0,41.96008,-97.48626,1.671088,-156.9252
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_854.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_854.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_854.jpg,0,0,0,41.45482,-95.29536,1.67127,-157.3675
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_04_980.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_04_980.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_04_980.jpg,0,0,0,40.95558,-93.12738,1.671437,-157.787
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_110.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_110.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_110.jpg,-0.15,0,0,40.37048,-90.6277,1.671623,-158.2515
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_238.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_238.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_238.jpg,-0.45,0,0,39.72,-88.50533,1.671791,-158.569
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_366.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_366.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_366.jpg,-0.1957456,0,0,39.06581,-86.05098,1.672024,-158.7386
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_494.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_494.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_494.jpg,0,0,0,38.58587,-83.9707,1.672208,-158.7678
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_621.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_621.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_621.jpg,0,0,0,38.12059,-81.91557,1.672366,-158.7414
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_747.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_747.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_747.jpg,0,0,0,37.58561,-79.55022,1.672535,-158.6644
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_873.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_873.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_873.jpg,0,0,0,37.13289,-77.55021,1.672678,-158.5735
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_05_997.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_05_997.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_05_997.jpg,0,0.1828252,0,36.7785,-75.57375,1.672825,-158.4685
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_121.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_121.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_121.jpg,0,0.5568918,0,36.93012,-73.60196,1.672942,-158.3539
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_244.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_244.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_244.jpg,0,0.9250733,0,37.76203,-71.26882,1.672973,-158.2101
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_361.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_361.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_361.jpg,0,1,0,38.5723,-69.56267,1.673457,-158.1019
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_481.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_481.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_481.jpg,0,1,0,39.55481,-67.46695,1.674489,-157.9676
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_601.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_601.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_601.jpg,0,1,0,40.52339,-65.31912,1.675951,-157.8297
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_723.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_723.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_723.jpg,0,1,0,41.63973,-62.74826,1.677455,-157.6641
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_839.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_839.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_839.jpg,0,1,0,42.42813,-60.86952,1.678241,-157.5429
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_06_955.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_06_955.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_06_955.jpg,0,1,0,43.36401,-58.56894,1.678905,-157.3943
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_073.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_073.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_073.jpg,0,1,0,44.28842,-56.21862,1.679587,-157.2424
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_185.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_185.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_185.jpg,0,1,0,45.20155,-53.81917,1.680346,-157.0871
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_298.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_298.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_298.jpg,0,1,0,45.95393,-51.78254,1.681006,-156.9552
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_412.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_412.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_412.jpg,0,1,0,46.84744,-49.29458,1.68151,-156.7939
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_530.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_530.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_530.jpg,0,1,0,47.73032,-46.75913,1.681698,-156.6294
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_645.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_645.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_645.jpg,0,1,0,48.60273,-44.17672,1.681838,-156.4619
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_759.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_759.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_759.jpg,0,1,0,49.07666,-41.99262,1.674045,-156.3201
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_878.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_878.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_878.jpg,0,1,0,49.97967,-39.35312,1.594882,-156.1482
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_07_993.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_07_993.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_07_993.jpg,0,1,0,50.37592,-36.66613,1.525249,-155.9682
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_106.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_106.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_106.jpg,0,1,0,51.80811,-33.91085,1.52702,-155.7838
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_220.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_220.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_220.jpg,0,0.8300772,0,52.42782,-31.58321,1.542426,-155.6263
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_338.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_338.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_338.jpg,0,0.4747901,0,52.72075,-28.76559,1.550852,-155.4343
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_453.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_453.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_453.jpg,0,0.1302556,0,52.49701,-25.9486,1.554415,-155.2411
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_569.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_569.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_569.jpg,0,0,0,51.90199,-23.15686,1.557156,-155.0488
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_686.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_686.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_686.jpg,0,0,0,51.27443,-20.39884,1.559978,-154.8583
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_804.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_804.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_804.jpg,0,0,0,50.65438,-17.6742,1.562865,-154.6696
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_08_919.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_08_919.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_08_919.jpg,0,0,0,50.14339,-15.42887,1.565262,-154.5138
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_09_029.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_09_029.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_09_029.jpg,0,0,0,49.53699,-12.76436,1.568104,-154.3288
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_09_150.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_09_150.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_09_150.jpg,-0.15,0,0,48.92795,-10.1325,1.570895,-154.1418
C:\EE4C16-self-driving-lab-master\data\IMG\center_2018_10_31_11_17_09_266.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\left_2018_10_31_11_17_09_266.jpg,C:\EE4C16-self-driving-lab-master\data\IMG\right_2018_10_31_11_17_09_266.jpg,-0.1781867,0,0,48.2627,-7.541072,1.573474,-153.8932
